image_name,target
ISIC_0199718,0.06598763
ISIC_0199780,0.092274815
ISIC_0200120,0.907122
ISIC_0204399,0.08911462
ISIC_0204875,0.075283684
ISIC_0205627,0.28148708
ISIC_0206261,0.24256706
ISIC_0206934,0.48652157
ISIC_0207197,0.29017067
ISIC_0208233,0.27786875
ISIC_0209640,0.12455949
ISIC_0210915,0.27997068
ISIC_0212435,0.07014406
ISIC_0212468,0.0044334834
ISIC_0213848,0.053464446
ISIC_0216203,0.2009707
ISIC_0216447,0.8839352
ISIC_0220438,0.48697168
ISIC_0220466,0.6968306
ISIC_0223354,0.074670814
ISIC_0223463,0.6899068
ISIC_0223760,0.16258787
ISIC_0224309,0.34167114
ISIC_0225471,0.056759715
ISIC_0225894,0.25847712
ISIC_0226234,0.13643259
ISIC_0227767,0.0243648
ISIC_0228452,0.15277307
ISIC_0229266,0.3209895
ISIC_0230247,0.09491217
ISIC_0230499,0.6661108
ISIC_0231539,0.2744837
ISIC_0231788,0.029408202
ISIC_0232763,0.40203163
ISIC_0235107,0.32794136
ISIC_0235501,0.6161793
ISIC_0235505,0.4038657
ISIC_0235542,0.17037877
ISIC_0238185,0.06441903
ISIC_0238872,0.852374
ISIC_0239635,0.54046625
ISIC_0240839,0.12587707
ISIC_0241566,0.23507446
ISIC_0243686,0.21344005
ISIC_0243937,0.08571495
ISIC_0244266,0.46953148
ISIC_0244465,0.08912989
ISIC_0244617,0.11434335
ISIC_0244885,0.46653563
ISIC_0245273,0.38123792
ISIC_0246008,0.109747276
ISIC_0246211,0.030536098
ISIC_0248702,0.1521195
ISIC_0251455,0.38700128
ISIC_0251656,0.23860636
ISIC_0252811,0.50314814
ISIC_0254594,0.14583284
ISIC_0255112,0.13727966
ISIC_0256267,0.11275397
ISIC_0258149,0.06355036
ISIC_0258489,0.5946078
ISIC_0258717,0.22272521
ISIC_0259209,0.5624609
ISIC_0259237,0.3434297
ISIC_0261866,0.86183214
ISIC_0261904,0.07339231
ISIC_0261907,0.17233859
ISIC_0262392,0.048134543
ISIC_0262492,0.1798688
ISIC_0263920,0.030443577
ISIC_0265011,0.10709426
ISIC_0267082,0.85556614
ISIC_0268025,0.2077158
ISIC_0268451,0.3841543
ISIC_0269476,0.1682677
ISIC_0270022,0.72859013
ISIC_0270367,0.08157926
ISIC_0271223,0.40895364
ISIC_0272190,0.41159323
ISIC_0273533,0.1713913
ISIC_0274458,0.4256197
ISIC_0274698,0.23686957
ISIC_0274789,0.7098938
ISIC_0276718,0.1844834
ISIC_0280382,0.09513978
ISIC_0280752,0.364051
ISIC_0280782,0.76150155
ISIC_0280827,0.14684059
ISIC_0281227,0.1498531
ISIC_0282269,0.3415223
ISIC_0282486,0.42921174
ISIC_0282737,0.46318325
ISIC_0284147,0.01766936
ISIC_0284441,0.75582206
ISIC_0284485,0.3065556
ISIC_0285491,0.07324405
ISIC_0285697,0.647723
ISIC_0286688,0.34568274
ISIC_0287132,0.074370496
ISIC_0287325,0.88030547
ISIC_0288225,0.13753411
ISIC_0290187,0.020025894
ISIC_0291705,0.09318143
ISIC_0292996,0.09662346
ISIC_0294150,0.31479397
ISIC_0296540,0.07065578
ISIC_0297539,0.38678265
ISIC_0297702,0.12260342
ISIC_0298417,0.5093381
ISIC_0299870,0.3830577
ISIC_0300002,0.5662829
ISIC_0301547,0.32050076
ISIC_0301769,0.63930357
ISIC_0304467,0.1776636
ISIC_0304666,0.16585971
ISIC_0304667,0.3028445
ISIC_0306094,0.18485196
ISIC_0307004,0.42218557
ISIC_0307411,0.26125258
ISIC_0309192,0.1276669
ISIC_0309503,0.2547471
ISIC_0310320,0.6116755
ISIC_0311235,0.8903498
ISIC_0311814,0.09636187
ISIC_0312717,0.18000902
ISIC_0313675,0.11558119
ISIC_0317285,0.21588667
ISIC_0318934,0.12393561
ISIC_0319131,0.07556672
ISIC_0319990,0.24487543
ISIC_0320662,0.03253437
ISIC_0321218,0.32746154
ISIC_0321906,0.76866496
ISIC_0321948,0.14292453
ISIC_0322514,0.48882452
ISIC_0327756,0.8798738
ISIC_0328346,0.10855067
ISIC_0328687,0.2354177
ISIC_0328823,0.13784349
ISIC_0329169,0.067739666
ISIC_0329910,0.2730596
ISIC_0330060,0.046711847
ISIC_0330886,0.29955667
ISIC_0332421,0.085855946
ISIC_0332456,0.7711792
ISIC_0334179,0.5222878
ISIC_0335244,0.22094662
ISIC_0335886,0.3732632
ISIC_0336093,0.32009253
ISIC_0338118,0.6425363
ISIC_0338587,0.24785051
ISIC_0339455,0.713267
ISIC_0340198,0.012829091
ISIC_0340572,0.42443725
ISIC_0341315,0.8071149
ISIC_0343131,0.16351014
ISIC_0343283,0.6433679
ISIC_0346766,0.6305836
ISIC_0347157,0.18058807
ISIC_0348342,0.0968357
ISIC_0350347,0.65674555
ISIC_0350470,0.06339001
ISIC_0351156,0.48675096
ISIC_0351912,0.092346884
ISIC_0352620,0.24838689
ISIC_0353021,0.07178051
ISIC_0355377,0.09970673
ISIC_0358260,0.13942973
ISIC_0358623,0.07717389
ISIC_0359676,0.15223964
ISIC_0359720,0.15176328
ISIC_0361122,0.13727798
ISIC_0366488,0.86729616
ISIC_0367795,0.1892326
ISIC_0367988,0.8886191
ISIC_0368092,0.25394785
ISIC_0368696,0.14258549
ISIC_0369888,0.4208375
ISIC_0370322,0.56886643
ISIC_0371470,0.044028435
ISIC_0371907,0.41613913
ISIC_0372927,0.63073695
ISIC_0372955,0.040717725
ISIC_0372971,0.11511662
ISIC_0373723,0.0039231046
ISIC_0375431,0.28924534
ISIC_0377642,0.09683212
ISIC_0378391,0.17767717
ISIC_0378668,0.22638457
ISIC_0379549,0.045577727
ISIC_0380224,0.00831081
ISIC_0381595,0.6951143
ISIC_0382931,0.52607316
ISIC_0383641,0.26344976
ISIC_0383780,0.10372774
ISIC_0385415,0.9809303
ISIC_0385463,0.118657656
ISIC_0385865,0.62685907
ISIC_0388802,0.29963306
ISIC_0389010,0.45156395
ISIC_0389392,0.18435109
ISIC_0389675,0.28669518
ISIC_0390209,0.20805044
ISIC_0391046,0.9167043
ISIC_0391777,0.22804518
ISIC_0392680,0.2657216
ISIC_0392931,0.17842844
ISIC_0393891,0.053097896
ISIC_0394533,0.35640973
ISIC_0394763,0.04985043
ISIC_0394802,0.5263911
ISIC_0395681,0.12681614
ISIC_0395885,0.073762625
ISIC_0398134,0.12878788
ISIC_0400652,0.16935591
ISIC_0401679,0.17326644
ISIC_0403198,0.17927289
ISIC_0406137,0.06069278
ISIC_0407054,0.13602944
ISIC_0407220,0.070466995
ISIC_0408372,0.11470739
ISIC_0408969,0.05857195
ISIC_0409388,0.3116595
ISIC_0410649,0.6137989
ISIC_0411243,0.30119365
ISIC_0414776,0.09763782
ISIC_0416431,0.15274905
ISIC_0416708,0.3338613
ISIC_0418978,0.11911468
ISIC_0419005,0.060779992
ISIC_0421107,0.5007389
ISIC_0424070,0.29491624
ISIC_0426960,0.22742559
ISIC_0427371,0.12602077
ISIC_0429551,0.2848201
ISIC_0431350,0.16732138
ISIC_0431499,0.5243221
ISIC_0431738,0.14788641
ISIC_0432133,0.43533227
ISIC_0432265,0.44810265
ISIC_0432894,0.28655535
ISIC_0433895,0.103333704
ISIC_0434253,0.5933591
ISIC_0434274,0.06345524
ISIC_0434285,0.0745338
ISIC_0434890,0.42773685
ISIC_0434920,0.051895067
ISIC_0435283,0.32577372
ISIC_0435396,0.05841102
ISIC_0436298,0.12853506
ISIC_0436727,0.38799843
ISIC_0436779,0.18227988
ISIC_0436884,0.06517299
ISIC_0437081,0.8031342
ISIC_0437384,0.053499635
ISIC_0437987,0.40607566
ISIC_0438584,0.82084966
ISIC_0439475,0.15470621
ISIC_0441244,0.6497036
ISIC_0442293,0.8964029
ISIC_0442567,0.45571932
ISIC_0445097,0.08298288
ISIC_0446097,0.36178547
ISIC_0446287,0.247604
ISIC_0446447,0.30911636
ISIC_0448691,0.2752882
ISIC_0450552,0.21324052
ISIC_0451155,0.77350295
ISIC_0451665,0.463917
ISIC_0452297,0.24127316
ISIC_0453555,0.7363875
ISIC_0454124,0.17860876
ISIC_0454916,0.072924174
ISIC_0456176,0.8504569
ISIC_0456797,0.121016465
ISIC_0457344,0.30318624
ISIC_0457384,0.19337884
ISIC_0457494,0.08376584
ISIC_0457530,0.373949
ISIC_0457688,0.5018128
ISIC_0459718,0.07986955
ISIC_0460023,0.10204906
ISIC_0460170,0.9369728
ISIC_0460323,0.08090534
ISIC_0461615,0.22841033
ISIC_0462037,0.08648191
ISIC_0462120,0.18676335
ISIC_0462327,0.16056247
ISIC_0462336,0.1014751
ISIC_0462792,0.073067605
ISIC_0463800,0.18778636
ISIC_0464417,0.6582837
ISIC_0465975,0.059682924
ISIC_0467617,0.1725204
ISIC_0468644,0.28498057
ISIC_0469457,0.2581325
ISIC_0470465,0.8395919
ISIC_0470699,0.86828756
ISIC_0473489,0.24851488
ISIC_0474220,0.12196587
ISIC_0476927,0.05670367
ISIC_0477213,0.44869062
ISIC_0477217,0.071775034
ISIC_0477424,0.12073733
ISIC_0477793,0.24856651
ISIC_0477875,0.06115581
ISIC_0477986,0.030549958
ISIC_0479726,0.6826706
ISIC_0479755,0.55111974
ISIC_0480158,0.04499334
ISIC_0481105,0.9278
ISIC_0482298,0.07236304
ISIC_0482617,0.08492682
ISIC_0485889,0.4986483
ISIC_0486436,0.09717878
ISIC_0487789,0.33156392
ISIC_0488846,0.22086203
ISIC_0490555,0.072842136
ISIC_0492058,0.06501026
ISIC_0493101,0.34906265
ISIC_0493429,0.88421565
ISIC_0493786,0.58310753
ISIC_0495167,0.59977233
ISIC_0495234,0.19225077
ISIC_0495887,0.8802975
ISIC_0495948,0.8445398
ISIC_0497721,0.50634676
ISIC_0498659,0.38981128
ISIC_0500319,0.10133351
ISIC_0500851,0.68620574
ISIC_0501199,0.33940285
ISIC_0501295,0.18672547
ISIC_0502032,0.038748726
ISIC_0502364,0.05245429
ISIC_0504453,0.18195967
ISIC_0504686,0.430206
ISIC_0504935,0.08867202
ISIC_0505403,0.6486749
ISIC_0505447,0.064956054
ISIC_0506082,0.04813309
ISIC_0506198,0.4207394
ISIC_0508596,0.18676883
ISIC_0509538,0.10346839
ISIC_0510408,0.15414709
ISIC_0510439,0.10255378
ISIC_0510794,0.31507668
ISIC_0511981,0.31594583
ISIC_0513674,0.17130452
ISIC_0513808,0.14972845
ISIC_0515041,0.33118272
ISIC_0515737,0.27574587
ISIC_0517531,0.06546625
ISIC_0517673,0.6683188
ISIC_0519860,0.157687
ISIC_0520611,0.25659874
ISIC_0521580,0.16802756
ISIC_0521689,0.09719526
ISIC_0521877,0.10610209
ISIC_0522569,0.33479533
ISIC_0523596,0.58369064
ISIC_0524466,0.7761829
ISIC_0524604,0.05900677
ISIC_0525213,0.2178388
ISIC_0525405,0.08211842
ISIC_0527588,0.096291065
ISIC_0528304,0.39851847
ISIC_0528945,0.03352436
ISIC_0530946,0.27000183
ISIC_0532813,0.008565637
ISIC_0533917,0.04689757
ISIC_0535264,0.90307134
ISIC_0535812,0.705511
ISIC_0536393,0.12635484
ISIC_0537310,0.22435075
ISIC_0537430,0.6890815
ISIC_0538335,0.51850003
ISIC_0538391,0.35732457
ISIC_0539046,0.20736988
ISIC_0539432,0.6911283
ISIC_0539662,0.0029237848
ISIC_0541206,0.17592704
ISIC_0542744,0.5045457
ISIC_0542899,0.21179336
ISIC_0543866,0.242923
ISIC_0544482,0.1134509
ISIC_0545219,0.5012893
ISIC_0545222,0.38154456
ISIC_0546119,0.3436308
ISIC_0546506,0.4824772
ISIC_0546632,0.5942004
ISIC_0546682,0.39639968
ISIC_0547086,0.33757663
ISIC_0548182,0.49280328
ISIC_0548968,0.6768725
ISIC_0550777,0.045242198
ISIC_0554395,0.051908508
ISIC_0554507,0.06523098
ISIC_0554535,0.060917303
ISIC_0554819,0.40325508
ISIC_0555540,0.661257
ISIC_0556297,0.09298853
ISIC_0556505,0.556435
ISIC_0556568,0.3013167
ISIC_0557285,0.14713424
ISIC_0557595,0.16654375
ISIC_0557850,0.47452804
ISIC_0558458,0.5166294
ISIC_0558563,0.12273192
ISIC_0558899,0.18996733
ISIC_0559101,0.6593725
ISIC_0561202,0.84868056
ISIC_0564203,0.054909572
ISIC_0565070,0.27807555
ISIC_0567332,0.05342943
ISIC_0570796,0.55974036
ISIC_0571162,0.6921984
ISIC_0571336,0.6322315
ISIC_0572486,0.07689065
ISIC_0574930,0.106420375
ISIC_0576125,0.11173259
ISIC_0578316,0.11823291
ISIC_0578354,0.7836522
ISIC_0579350,0.059814133
ISIC_0579367,0.2500419
ISIC_0580265,0.7099045
ISIC_0582447,0.39318296
ISIC_0582531,0.6073177
ISIC_0583833,0.09082589
ISIC_0584197,0.54687506
ISIC_0585534,0.9584736
ISIC_0586493,0.09357642
ISIC_0586601,0.18892418
ISIC_0587024,0.69770837
ISIC_0587027,0.75164825
ISIC_0587527,0.21843646
ISIC_0588157,0.13858517
ISIC_0588162,0.4764613
ISIC_0588352,0.79244804
ISIC_0589061,0.07850874
ISIC_0590646,0.08292118
ISIC_0591142,0.34557623
ISIC_0591685,0.053100083
ISIC_0592225,0.3376759
ISIC_0592796,0.013433044
ISIC_0594374,0.12936597
ISIC_0594932,0.061716113
ISIC_0595682,0.51322967
ISIC_0596005,0.55877143
ISIC_0596499,0.096186645
ISIC_0598190,0.06558139
ISIC_0598769,0.29071358
ISIC_0600649,0.12062802
ISIC_0600710,0.0932858
ISIC_0602170,0.12377555
ISIC_0602633,0.28110054
ISIC_0603307,0.07841079
ISIC_0604055,0.07958819
ISIC_0604516,0.09309449
ISIC_0605259,0.5945886
ISIC_0606244,0.8971728
ISIC_0607037,0.020909782
ISIC_0607397,0.16348317
ISIC_0607473,0.08265116
ISIC_0607693,0.2019393
ISIC_0608042,0.27351904
ISIC_0608105,0.46950257
ISIC_0608330,0.09775436
ISIC_0609220,0.018683538
ISIC_0609770,0.218722
ISIC_0610325,0.5016209
ISIC_0611293,0.1644416
ISIC_0611390,0.3396972
ISIC_0611822,0.35615703
ISIC_0612337,0.14201653
ISIC_0613199,0.15260203
ISIC_0613239,0.36291087
ISIC_0613293,0.22285989
ISIC_0613555,0.67081374
ISIC_0613748,0.49418667
ISIC_0615241,0.19032769
ISIC_0616900,0.09926936
ISIC_0619695,0.10619557
ISIC_0620316,0.29918557
ISIC_0620379,0.658137
ISIC_0620581,0.05647411
ISIC_0621355,0.26589757
ISIC_0621919,0.09523992
ISIC_0622203,0.056731306
ISIC_0622461,0.1107729
ISIC_0623254,0.088851206
ISIC_0623493,0.6049301
ISIC_0623650,0.43452168
ISIC_0624194,0.31901914
ISIC_0627128,0.91081315
ISIC_0627467,0.011124153
ISIC_0631039,0.12103528
ISIC_0633018,0.6429956
ISIC_0633831,0.9201538
ISIC_0634161,0.5413747
ISIC_0634896,0.7048598
ISIC_0635396,0.14924644
ISIC_0635721,0.40436098
ISIC_0636920,0.11619437
ISIC_0637104,0.9766036
ISIC_0637231,0.13778523
ISIC_0639631,0.67116034
ISIC_0640439,0.11098684
ISIC_0641371,0.36206755
ISIC_0644758,0.093304574
ISIC_0644873,0.16217822
ISIC_0645560,0.65882325
ISIC_0646211,0.7382955
ISIC_0646723,0.11859926
ISIC_0647385,0.68369955
ISIC_0649394,0.3812792
ISIC_0650063,0.34674314
ISIC_0650090,0.37760556
ISIC_0653629,0.17105182
ISIC_0653693,0.061854165
ISIC_0653761,0.28326923
ISIC_0654120,0.41131112
ISIC_0655378,0.1191369
ISIC_0655512,0.3487706
ISIC_0656308,0.46554044
ISIC_0660782,0.8338651
ISIC_0660925,0.2536982
ISIC_0662288,0.7042347
ISIC_0663197,0.31659314
ISIC_0663707,0.071184754
ISIC_0664454,0.079291455
ISIC_0664524,0.20206395
ISIC_0665430,0.13421178
ISIC_0665521,0.08277644
ISIC_0667449,0.12577529
ISIC_0668855,0.7889133
ISIC_0669360,0.816264
ISIC_0671119,0.86176574
ISIC_0673217,0.6008033
ISIC_0673441,0.23652335
ISIC_0673705,0.73836434
ISIC_0673777,0.050575383
ISIC_0673970,0.34153584
ISIC_0674308,0.14565033
ISIC_0674636,0.49575612
ISIC_0674769,0.11399138
ISIC_0675554,0.12090835
ISIC_0675743,0.20146911
ISIC_0676272,0.1107424
ISIC_0676443,0.81492513
ISIC_0676863,0.019559031
ISIC_0677660,0.13095424
ISIC_0678034,0.25615984
ISIC_0680997,0.32907477
ISIC_0681019,0.870484
ISIC_0681410,0.10344152
ISIC_0681751,0.37101063
ISIC_0682057,0.88362294
ISIC_0682495,0.09978791
ISIC_0682907,0.09162651
ISIC_0682960,0.036063712
ISIC_0684256,0.41366845
ISIC_0684654,0.06813384
ISIC_0684862,0.533822
ISIC_0685033,0.70007706
ISIC_0685067,0.45315713
ISIC_0686961,0.91140705
ISIC_0689307,0.07164002
ISIC_0692073,0.5471094
ISIC_0695000,0.27317286
ISIC_0695255,0.46422908
ISIC_0695851,0.11546673
ISIC_0697455,0.45918885
ISIC_0698209,0.49697375
ISIC_0700078,0.18264231
ISIC_0700201,0.095945515
ISIC_0701187,0.17670713
ISIC_0701649,0.6483431
ISIC_0701776,0.0687907
ISIC_0703440,0.07672684
ISIC_0703903,0.4508706
ISIC_0703979,0.04643482
ISIC_0704243,0.17451811
ISIC_0704245,0.31747425
ISIC_0704435,0.07815464
ISIC_0705764,0.12933005
ISIC_0705909,0.12897968
ISIC_0707036,0.19099976
ISIC_0707359,0.06758997
ISIC_0707819,0.036380444
ISIC_0708442,0.24172978
ISIC_0708867,0.03558977
ISIC_0708878,0.27065045
ISIC_0710840,0.76377594
ISIC_0712978,0.19193321
ISIC_0713157,0.078801066
ISIC_0714126,0.23231986
ISIC_0714540,0.21724428
ISIC_0715784,0.21600288
ISIC_0715864,0.13830544
ISIC_0716650,0.070915714
ISIC_0717635,0.457939
ISIC_0718698,0.1423067
ISIC_0719763,0.12372374
ISIC_0720050,0.16286467
ISIC_0720319,0.14259984
ISIC_0721575,0.22729918
ISIC_0721927,0.14567548
ISIC_0722065,0.45903096
ISIC_0722323,0.055407625
ISIC_0723369,0.2685775
ISIC_0723819,0.22814572
ISIC_0724106,0.013755311
ISIC_0724784,0.41929197
ISIC_0727953,0.50011915
ISIC_0728055,0.32774156
ISIC_0728474,0.15293215
ISIC_0728977,0.104332425
ISIC_0729188,0.3520275
ISIC_0729365,0.43613413
ISIC_0732158,0.86692554
ISIC_0732261,0.11795623
ISIC_0733408,0.37130556
ISIC_0734038,0.5552409
ISIC_0734761,0.6519572
ISIC_0735344,0.37863162
ISIC_0735361,0.49341854
ISIC_0735507,0.15921046
ISIC_0737285,0.21648434
ISIC_0737596,0.49919382
ISIC_0737951,0.24551177
ISIC_0738067,0.7595553
ISIC_0738616,0.010133817
ISIC_0739064,0.05990134
ISIC_0739401,0.23896943
ISIC_0740997,0.6368247
ISIC_0743576,0.15174927
ISIC_0743739,0.47393784
ISIC_0743789,0.13881621
ISIC_0746818,0.30967024
ISIC_0747114,0.38393557
ISIC_0748291,0.12683797
ISIC_0749073,0.38200098
ISIC_0749202,0.17864968
ISIC_0752872,0.14063698
ISIC_0753499,0.09313885
ISIC_0755453,0.044541623
ISIC_0756977,0.1790618
ISIC_0757171,0.61845607
ISIC_0758024,0.6121453
ISIC_0758246,0.10286971
ISIC_0758568,0.52781934
ISIC_0759383,0.27682278
ISIC_0760154,0.68240446
ISIC_0760260,0.021213228
ISIC_0762091,0.20770034
ISIC_0763495,0.1136719
ISIC_0764739,0.28447032
ISIC_0765355,0.7968855
ISIC_0767812,0.10758528
ISIC_0769066,0.0655337
ISIC_0770095,0.09817484
ISIC_0770234,0.22511114
ISIC_0770508,0.7534113
ISIC_0770817,0.65743804
ISIC_0771788,0.17617764
ISIC_0772522,0.3695967
ISIC_0772578,0.813187
ISIC_0772706,0.03358225
ISIC_0773190,0.39947847
ISIC_0774444,0.42816743
ISIC_0775579,0.30950564
ISIC_0775584,0.9138664
ISIC_0776524,0.05807098
ISIC_0776616,0.26024538
ISIC_0776803,0.16095926
ISIC_0776824,0.3322677
ISIC_0777077,0.8063491
ISIC_0778512,0.78621644
ISIC_0779258,0.02120537
ISIC_0780165,0.26141503
ISIC_0781571,0.7027117
ISIC_0784160,0.11797104
ISIC_0785830,0.84921503
ISIC_0786267,0.40000582
ISIC_0786322,0.17934735
ISIC_0788550,0.18400522
ISIC_0792325,0.18966614
ISIC_0792492,0.8098652
ISIC_0792564,0.20195755
ISIC_0792986,0.05861455
ISIC_0794617,0.52101004
ISIC_0795653,0.49183458
ISIC_0796707,0.4527304
ISIC_0797113,0.66820544
ISIC_0799427,0.5300549
ISIC_0799785,0.120312974
ISIC_0799979,0.69737405
ISIC_0800693,0.4074847
ISIC_0801740,0.037554402
ISIC_0802693,0.09201043
ISIC_0803310,0.055444576
ISIC_0803341,0.11096517
ISIC_0803636,0.091245316
ISIC_0804023,0.07894748
ISIC_0805392,0.1387475
ISIC_0807283,0.14997648
ISIC_0807404,0.064191855
ISIC_0808861,0.29234624
ISIC_0809377,0.05978489
ISIC_0809747,0.24345443
ISIC_0810336,0.8089498
ISIC_0810894,0.8993934
ISIC_0811323,0.26521447
ISIC_0813138,0.69714284
ISIC_0813352,0.30894908
ISIC_0814613,0.16149028
ISIC_0816087,0.6986955
ISIC_0816173,0.82003003
ISIC_0817883,0.054071598
ISIC_0818301,0.45018086
ISIC_0821277,0.4853852
ISIC_0821445,0.096711785
ISIC_0821598,0.22405382
ISIC_0822581,0.11535118
ISIC_0823047,0.15107742
ISIC_0823591,0.0668798
ISIC_0824050,0.2605961
ISIC_0825029,0.50652516
ISIC_0825725,0.30765086
ISIC_0829859,0.11521958
ISIC_0830589,0.15123121
ISIC_0834674,0.06732769
ISIC_0835778,0.2165609
ISIC_0836745,0.11346008
ISIC_0839044,0.36489624
ISIC_0839368,0.21616055
ISIC_0840535,0.4196281
ISIC_0840661,0.092739485
ISIC_0841028,0.3507591
ISIC_0842398,0.5003503
ISIC_0842798,0.21148746
ISIC_0843175,0.3159853
ISIC_0843626,0.021535473
ISIC_0844546,0.09911212
ISIC_0844930,0.21014075
ISIC_0844952,0.42543656
ISIC_0845696,0.2905925
ISIC_0848406,0.08063832
ISIC_0848986,0.08492946
ISIC_0851144,0.06502837
ISIC_0852759,0.23885575
ISIC_0853184,0.14177257
ISIC_0853566,0.12990959
ISIC_0853893,0.60995245
ISIC_0854582,0.27963474
ISIC_0855262,0.044442263
ISIC_0856987,0.06002519
ISIC_0857436,0.7318325
ISIC_0857443,0.26715085
ISIC_0857595,0.17012715
ISIC_0861327,0.21149808
ISIC_0862505,0.0074599944
ISIC_0863212,0.25017852
ISIC_0864741,0.20343655
ISIC_0865303,0.26879683
ISIC_0866123,0.124411345
ISIC_0866838,0.24764182
ISIC_0867509,0.62390906
ISIC_0867683,0.7216467
ISIC_0868513,0.071746506
ISIC_0869415,0.1337535
ISIC_0870455,0.717058
ISIC_0870529,0.14950524
ISIC_0871473,0.4146606
ISIC_0873174,0.20683506
ISIC_0874437,0.69034314
ISIC_0874522,0.033471424
ISIC_0874582,0.13570379
ISIC_0874773,0.6623647
ISIC_0875072,0.08978069
ISIC_0876617,0.29655308
ISIC_0876689,0.17085731
ISIC_0877438,0.29032794
ISIC_0877919,0.12587062
ISIC_0878952,0.38051072
ISIC_0879061,0.61247206
ISIC_0879986,0.39030638
ISIC_0881100,0.25087765
ISIC_0881645,0.1499249
ISIC_0881966,0.25823277
ISIC_0883924,0.002655468
ISIC_0884023,0.36326814
ISIC_0884538,0.20946437
ISIC_0885369,0.08267909
ISIC_0885617,0.86608624
ISIC_0886447,0.43675143
ISIC_0887532,0.5499586
ISIC_0887743,0.0232362
ISIC_0887966,0.13321042
ISIC_0890305,0.17053154
ISIC_0891059,0.26786736
ISIC_0891718,0.06597662
ISIC_0892179,0.23541212
ISIC_0893984,0.04414672
ISIC_0894308,0.32735428
ISIC_0894646,0.087917864
ISIC_0896427,0.7973224
ISIC_0897639,0.15261135
ISIC_0897958,0.29127935
ISIC_0898069,0.60406506
ISIC_0899393,0.11039007
ISIC_0900251,0.45289764
ISIC_0904702,0.10846231
ISIC_0904866,0.2702669
ISIC_0906558,0.6486637
ISIC_0908698,0.46154684
ISIC_0908910,0.63644326
ISIC_0909069,0.735129
ISIC_0910022,0.049367886
ISIC_0913137,0.9031327
ISIC_0915083,0.4101609
ISIC_0915125,0.70038056
ISIC_0915404,0.32013676
ISIC_0915906,0.016146077
ISIC_0916159,0.17992401
ISIC_0916649,0.074993365
ISIC_0917619,0.3885347
ISIC_0917843,0.19474745
ISIC_0920023,0.17197396
ISIC_0923085,0.72294515
ISIC_0923805,0.2359085
ISIC_0924293,0.5447289
ISIC_0924421,0.18154226
ISIC_0925021,0.8375554
ISIC_0925309,0.64643604
ISIC_0925595,0.70949197
ISIC_0928578,0.41816217
ISIC_0929007,0.32589594
ISIC_0929505,0.07661027
ISIC_0929834,0.88253367
ISIC_0930476,0.20243533
